tipo,quartos,preço,bairro,cidade,estado,área construida,anunciante,data do anuncio,url,data da coleta,hora da coleta
Venda - casa em rua pública,4,R$ 4.468.303,Arraial D&x27;Ajuda,Porto Seguro,BA,331m²,KP IMOVEIS DE LUXO,27/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/nampur-falesia-1237919044,02/Oct/2023,21:16:24
Venda - casa em rua pública,2,R$ 1.600.000,Arraial D&x27;Ajuda,Porto Seguro,BA,127m²,SO MANSOES TRANCOSO,22/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-em-condominio-em-arraial-dajuda-2-quartos-varanda-piscina-area-gourmet-1-1236556228,02/Oct/2023,21:16:24
Venda - casa em rua pública,3,R$ 1.800.000,Arraial D&x27;Ajuda,Porto Seguro,BA,500m²,Terra Brazil Imóveis,15/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-para-venda-em-porto-seguro-arraial-d-ajuda-3-dormitorios-2-suites-1-banheiro-1234037836,02/Oct/2023,21:16:24
Venda - casa em condominio fechado,3,R$ 1.700.000,Arraial D&x27;Ajuda,Porto Seguro,BA,146m²,BAHIA GREEN,20/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-maravilhosa-na-pitinga-acesso-a-praia-300-ms-em-condominio-sobrado-tem-146-metros-1235805918,02/Oct/2023,21:16:24
Venda - casa em rua pública,2,R$ 135.000,Arraial D&x27;Ajuda,Porto Seguro,BA,70m²,shirley Moraes,29/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-em-arraial-dajuda-a-3-km-da-praia-1238791196,02/Oct/2023,21:16:24
Venda - casa em condominio fechado,4,R$ 3.100.000,Arraial D&x27;Ajuda,Porto Seguro,BA,245m²,RE/MAX UNIQUE II,07/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-pe-na-areia-em-arraial-d-ajuda-porto-seguro-bahia-1231290985,02/Oct/2023,21:16:24
Venda - casa em rua pública,2,R$ 325.000,Arraial D&x27;Ajuda,Porto Seguro,BA,74m²,RE/MAX UNIQUE,03/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casas-em-condominio-recanto-do-japara-1229620945,02/Oct/2023,21:16:24
Venda - casa em rua pública,3,R$ 4.950.000,Arraial D&x27;Ajuda,Porto Seguro,BA,475m²,Paulo Roberto Gomes da Silva,11/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-para-venda-com-475-metros-quadrados-com-3-quartos-em-arraial-d-ajuda-porto-seguro-1232507318,02/Oct/2023,21:16:24
Venda - casa em condominio fechado,2,R$ 480.000,Arraial D&x27;Ajuda,Porto Seguro,BA,110m²,Primola Virginia Almeida de Guimarães,04/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-com-quintal-e-area-gourmet-2-suites-com-uma-sacada-iluminacao-e-fino-acabament-1230140299,02/Oct/2023,21:16:24
Venda - casa em condominio fechado,2,R$ 850,Arraial D&x27;Ajuda,Porto Seguro,BA,165m²,Jorge,04/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-em-condominio-1230011463,02/Oct/2023,21:16:24
Venda - casa em vila,5 ou mais,R$ 5.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,394m²,Unyk Home,16/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-em-arraial-d-ajuda-com-5-suites-em-condominio-fechado-1234469208,02/Oct/2023,21:16:24
Venda - casa em condominio fechado,3,R$ 4.740.750,Arraial D&x27;Ajuda,Porto Seguro,BA,331m²,VERANO NEGOCIOS IMOBILIARIOS LTDA,02/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-com-3-dormitorios-a-venda-331-m-por-r-4-740-750-12-arraial-dajuda-porto-seguro-1229293567,02/Oct/2023,21:16:24
Venda - casa em rua pública,3,R$ 1.750.000,Arraial D&x27;Ajuda,Porto Seguro,BA,168m²,MARCELO MALACARNE IMÓVEIS,22/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-mobiliada-de-03-quartos-pertinho-da-praia-em-arraial-1225006996,02/Oct/2023,21:16:24
Venda - casa em rua pública,2,R$ 1.990.000,Arraial D&x27;Ajuda,Porto Seguro,BA,171m²,Zucotti Imoveis,25/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-no-centro-vista-mar-arraial-d-ajuda-ba-1226407547,02/Oct/2023,21:16:24
Venda - casa em condominio fechado,4,R$ 1.900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,244m²,RE/MAX UNIQUE II,11/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-com-04-suites-e-piscina-no-alto-pitinga-arraial-d-ajuda-porto-seguro-bahia-1232497210,02/Oct/2023,21:16:24
Venda - casa em rua pública,1,R$ 85.000,Arraial D&x27;Ajuda,Porto Seguro,BA,85m²,Carlos G.,29/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-otima-1238831485,02/Oct/2023,21:16:24
Venda - casa em rua pública,5 ou mais,R$ 8.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1400m²,Francisco Alves,29/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-para-venda-possui-1400-metros-quadrados-com-6-quartos-em-arraial-d-ajuda-porto-segu-1238620216,02/Oct/2023,21:16:24
Venda - casa em rua pública,2,R$ 1.600.000,Arraial D&x27;Ajuda,Porto Seguro,BA,127m²,SO MANSOES TRANCOSO,15/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-em-condominio-em-arraial-dajuda-2-quartos-varanda-piscina-area-gourmet-1-1234188257,02/Oct/2023,21:16:25
Venda - casa em rua pública,3,R$ 2.100.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1000m²,Terra Brazil Imóveis,11/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-para-venda-em-porto-seguro-arraial-d-ajuda-3-dormitorios-3-suites-3-banheiros-1232349144,02/Oct/2023,21:16:25
Venda - casa em condominio fechado,2,R$ 650.000,Arraial D&x27;Ajuda,Porto Seguro,BA,86m²,Zucotti Imoveis,27/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/bangalo-no-condominio-ecovillage-arraial-d-ajuda-ba-1238090646,02/Oct/2023,21:16:25
Terrenos,,R$ 450.000,Arraial D&x27;Ajuda,Porto Seguro,BA,,MÁRCIA CORRETORA,10/11/2022,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-amplo-e-arborizado-1107931806,02/Oct/2023,21:16:25
Venda - casa em rua pública,5 ou mais,R$ 1.850.000,Arraial D&x27;Ajuda,Porto Seguro,BA,390m²,Daniel Abrantes vieira,23/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-sobrado-lot-parracho-1225637261,02/Oct/2023,21:16:25
Venda - casa em rua pública,3,R$ 2.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,245m²,RE/MAX UNIQUE,21/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casas-para-investimentos-de-retorno-1236141167,02/Oct/2023,21:16:25
Venda - casa em condominio fechado,4,R$ 1.900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,201m²,SO MANSOES TRANCOSO,13/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-em-condominio-arraial-dajuda-4-suites-quartos-piscina-varanda-area-gourm-1233308393,02/Oct/2023,21:16:25
Venda - casa em rua pública,3,R$ 5.196.887,Arraial D&x27;Ajuda,Porto Seguro,BA,308m²,MARCELO MALACARNE IMÓVEIS,16/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/luxo-de-propridade-vista-mar-no-centro-do-arraial-dajuda-bahia-1222759505,02/Oct/2023,21:16:26
Venda - casa em rua pública,2,R$ 475.000,Arraial D&x27;Ajuda,Porto Seguro,BA,65m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-reformada-a-novo-perto-centro-arraial-1220723598,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,3,R$ 1.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,90m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-com-vista-mar-arraial-1220723583,02/Oct/2023,21:16:26
Venda - casa em rua pública,2,R$ 500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,100m²,Zucotti Imoveis,15/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-com-piscina-arraial-d-ajuda-ba-1222323303,02/Oct/2023,21:16:26
Venda - casa em rua pública,4,R$ 1.490.000,Arraial D&x27;Ajuda,Porto Seguro,BA,320m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-individual-arraial-d-ajuda-1220723752,02/Oct/2023,21:16:26
Venda - casa em rua pública,3,R$ 3.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,172m²,SO MANSOES TRANCOSO,17/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-em-condominio-arraial-dajuda-3-quartos-sendo-2-suites-piscina-area-gour-1223330045,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,4,R$ 5.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,252m²,SO MANSOES TRANCOSO,17/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-arraial-dajuda-4-quartos-com-suite-piscina-varanda-area-gourmet-2-vagas-1223316094,02/Oct/2023,21:16:26
Venda - casa em rua pública,4,R$ 2.390.000,Arraial D&x27;Ajuda,Porto Seguro,BA,150m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-arraial-d-ajuda-porto-seguro-ba-1220723511,02/Oct/2023,21:16:26
Venda - casa em rua pública,4,R$ 5.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,252m²,SO MANSOES TRANCOSO,17/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-arraial-dajuda-4-quartos-com-suite-piscina-varanda-area-gourmet-2-vagas-1223316330,02/Oct/2023,21:16:26
Venda - casa em rua pública,5 ou mais,R$ 11.600.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1000m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-arraial-d-ajuda-porto-seguro-ba-1220723829,02/Oct/2023,21:16:26
Venda - casa em rua pública,2,R$ 475.000,Arraial D&x27;Ajuda,Porto Seguro,BA,65m²,Elisete Soares Silva,21/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-para-venda-possui-65-metros-quadrados-com-2-quartos-em-arraial-d-ajuda-porto-seguro-1224808330,02/Oct/2023,21:16:26
Venda - casa em rua pública,3,R$ 2.800.000,Arraial D&x27;Ajuda,Porto Seguro,BA,350m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-alto-padrao-em-arraial-d-ajuda-ba-1220723486,02/Oct/2023,21:16:26
Venda - apartamento padrão,2,R$ 900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,104m²,BAÊA IMÓVEIS,19/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/apartamento-novinho-com-2-quartos-e-area-privativa-em-arraial-1223922694,02/Oct/2023,21:16:26
Venda - casa em rua pública,4,R$ 3.900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,170m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-alto-padrao-vista-ao-mar-50-m-da-praia-1220723764,02/Oct/2023,21:16:26
Venda - casa em rua pública,4,R$ 4.900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,250m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-alto-padrao-com-piscina-privativa-arraial-d-ajuda-porto-seguro-ba-1220723460,02/Oct/2023,21:16:26
Venda - casa em rua pública,5 ou mais,R$ 9.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,500m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/hotel-boutique-de-luxo-rua-mucuge-arraial-1220723642,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,3,R$ 4.869.446,Arraial D&x27;Ajuda,Porto Seguro,BA,308m²,VERANO NEGOCIOS IMOBILIARIOS LTDA,16/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-com-3-dormitorios-a-venda-308-m-por-r-4-869-446-26-arraial-d-ajuda-porto-segu-1223048342,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,5 ou mais,R$ 2.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,300m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/otimo-condominio-08-casas-de-2qts-mobiliadas-renda-fixa-anual-1220724364,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,3,R$ 2.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,120m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-em-condominio-com-piscina-a-poucos-metros-da-praia-em-arraial-d-ajuda-ba-1220723900,02/Oct/2023,21:16:26
Venda - casa em rua pública,4,R$ 3.900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,186m²,Zucotti Imoveis,12/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-arraial-d-ajuda-porto-seguro-ba-1221399233,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,2,R$ 900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,90m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-arraial-d-ajuda-porto-seguro-ba-1220724489,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,4,R$ 2.400.000,Arraial D&x27;Ajuda,Porto Seguro,BA,180m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-cond-estr-balsa-do-lado-praia-1220723607,02/Oct/2023,21:16:26
Venda - casa em rua pública,5 ou mais,R$ 1.750.000,Arraial D&x27;Ajuda,Porto Seguro,BA,215m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-de-5-suites-nova-1220723462,02/Oct/2023,21:16:26
Venda - casa em rua pública,3,R$ 500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,135m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-7-minutos-do-centro-do-arraial-d-ajuda-ba-1220723616,02/Oct/2023,21:16:26
Venda - casa em rua pública,4,R$ 2.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,204m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casas-em-condominio-novo-arraial-d-jauda-lancamento-com-quase-metade-do-preco-de-mercado-1220724350,02/Oct/2023,21:16:26
Venda - apartamento cobertura,3,R$ 290.000,Arraial D&x27;Ajuda,Porto Seguro,BA,150m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/ap-novo-03-dorm-arraial-dajuda-1220723743,02/Oct/2023,21:16:26
Venda - casa em rua pública,4,R$ 1.400.000,Arraial D&x27;Ajuda,Porto Seguro,BA,250m²,Zucotti Imoveis,12/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/zucotti-imoveis-vende-uma-casa-super-nova-em-arraial-d-ajuda-ba-1221399357,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,5 ou mais,R$ 1.900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,400m²,Zucotti Imoveis,12/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/vendo-condominio-com-6-casas-prontas-a-poucos-metros-do-mar-em-arraial-d-ajuda-bahia-1221399355,02/Oct/2023,21:16:26
Venda - casa em rua pública,2,R$ 2.200.000,Arraial D&x27;Ajuda,Arraial D&x27;Ajuda,BA,300m²,OSEAS BRASIL INVESTIMENTOS IMOBILIÁRIOS LTDA - ME,18/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-em-sao-francisco-arraial-d-ajuda-porto-seguro-ba-1223622407,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,3,R$ 3.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,172m²,SO MANSOES TRANCOSO,17/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-em-condominio-arraial-dajuda-3-quartos-sendo-2-suites-piscina-area-gour-1223330020,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,5 ou mais,R$ 3.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,800m²,Zucotti Imoveis,12/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/vendo-condominio-em-arraial-d-ajuda-zucotti-1221399258,02/Oct/2023,21:16:26
Venda - casa em rua pública,3,R$ 3.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1500m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-arraial-d-ajuda-porto-seguro-ba-1220723614,02/Oct/2023,21:16:26
Venda - loft/studio,1,R$ 800.000,Arraial D&x27;Ajuda,Porto Seguro,BA,90m²,Zucotti Imoveis,12/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/zucotti-imoveis-vende-apartamentos-em-arraial-d-ajuda-porto-seguro-ba-1221399280,02/Oct/2023,21:16:26
Venda - apartamento padrão,3,R$ 1.250.000,Arraial D&x27;Ajuda,Porto Seguro,BA,160m²,Jeferson Bispo,17/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/apartamento-03-dorm-em-bairro-sao-francisco--porto-seguro-1223122690,02/Oct/2023,21:16:26
Venda - casa em condominio fechado,4,R$ 1.700.000,Arraial D&x27;Ajuda,Porto Seguro,BA,119m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-arraial-d-ajuda-porto-seguro-ba-1220723665,02/Oct/2023,21:16:27
Venda - casa em condominio fechado,4,R$ 9.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,569m²,SO MANSOES TRANCOSO,01/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-arraial-dajuda-condominio-pe-na-areia-4-suites-quartos-sauna-gourmet-pi-1229222947,02/Oct/2023,21:16:27
Venda - casa em rua pública,3,R$ 1.490.000,Arraial D&x27;Ajuda,Porto Seguro,BA,120m²,Terra Brazil Imóveis,19/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-para-venda-em-porto-seguro-arraial-d-ajuda-3-dormitorios-3-suites-1-banheiro-1223996946,02/Oct/2023,21:16:27
Venda - casa em condominio fechado,1,R$ 750.000,Arraial D&x27;Ajuda,Porto Seguro,BA,75m²,BAHIA GREEN,14/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-de-condominio-terrea-para-venda-tem-75-metros-quadrados-com-1-quarto-1222174050,02/Oct/2023,21:16:27
Venda - casa em condominio fechado,4,R$ 3.600.000,Arraial D&x27;Ajuda,Porto Seguro,BA,239m²,Elisete Soares Silva,13/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-de-condominio-para-venda-tem-239-metros-quadrados-com-4-quartos-1221875715,02/Oct/2023,21:16:27
Venda - casa em rua pública,5 ou mais,R$ 2.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,370m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-alto-padrao-5-suites-arraial-d-ajuda-porto-seguro-ba-1220724417,02/Oct/2023,21:16:27
Venda - casa em condominio fechado,2,R$ 1.100.000,Arraial D&x27;Ajuda,Porto Seguro,BA,125m²,BAÊA IMÓVEIS,12/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-excelente-nova-recem-construida-no-bairro-sao-francisco-em-arraial-1221532407,02/Oct/2023,21:16:27
Venda - casa em rua pública,2,R$ 750.000,Arraial D&x27;Ajuda,Porto Seguro,BA,135m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/promocao-casa-boa-em-um-bairro-excelente-1220661391,02/Oct/2023,21:16:27
Venda - casa em rua pública,2,R$ 1.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,500m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-perto-da-praia-em-arraial-1220278170,02/Oct/2023,21:16:28
Venda - casa em rua pública,4,R$ 5.950.000,Arraial D&x27;Ajuda,Porto Seguro,BA,300m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-4-suites-beira-mar-vista-mar-incrivel-da-praia-1220278146,02/Oct/2023,21:16:28
Venda - casa em condominio fechado,4,R$ 4.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,250m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-alto-padrao-praia-pitinga-arraial-d-ajuda-ba-1220278214,02/Oct/2023,21:16:28
Venda - casa em rua pública,5 ou mais,R$ 9.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,400m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-com-vista-6-suites-arraial-d-ajuda-ba-1220278238,02/Oct/2023,21:16:28
Venda - casa em rua pública,5 ou mais,R$ 20.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,500m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-alto-padrao-para-venda-em-arraial-d-ajuda-porto-seguro-ba-beira-mar-zucotti-imoveis-1220278089,02/Oct/2023,21:16:28
Venda - casa em rua pública,5 ou mais,R$ 6.900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,525m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-de-luxo-a-beira-mar-em-arraial-d-ajuda-ba-1220723522,02/Oct/2023,21:16:28
Venda - casa em rua pública,5 ou mais,R$ 2.300.000,Arraial D&x27;Ajuda,Porto Seguro,BA,400m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/duas-casas-juntas-grandes-perto-do-centro-do-arraial-d-ajuda-porto-seguro-ba-1220278154,02/Oct/2023,21:16:28
Venda - casa em rua pública,2,R$ 550.000,Arraial D&x27;Ajuda,Porto Seguro,BA,80m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-acabada-de-construir-arraial-d-ajuda-ba-1220723319,02/Oct/2023,21:16:28
Venda - casa em rua pública,4,R$ 1.100.000,Arraial D&x27;Ajuda,Porto Seguro,BA,180m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/duas-casas-juntas-loteamento-parracho-1220723339,02/Oct/2023,21:16:28
Venda - casa em rua pública,4,R$ 7.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,3000m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/linda-casa-de-alto-padrao-com-amplo-terreno-pouco-metros-do-mar-1220278236,02/Oct/2023,21:16:28
Venda - casa em rua pública,3,R$ 1.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,100m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/imobiliaria-zucotti-imoveis-vende-casa-3-suites-com-piscina-centro-arraial-d-ajuda-bahia-1220278228,02/Oct/2023,21:16:28
Venda - casa em condominio fechado,3,R$ 950.000,Arraial D&x27;Ajuda,Porto Seguro,BA,90m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-centro-porto-seguro-ba-1220278258,02/Oct/2023,21:16:28
Venda - casa em rua pública,3,R$ 4.980.000,Arraial D&x27;Ajuda,Porto Seguro,BA,400m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-alto-padrao-arraial-d-ajuda-ba-1220278134,02/Oct/2023,21:16:28
Venda - casa em rua pública,5 ou mais,R$ 2.100.000,Arraial D&x27;Ajuda,Porto Seguro,BA,400m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-em-corais-do-arraial-5-dormitorios-1220278444,02/Oct/2023,21:16:28
Venda - casa em condominio fechado,2,R$ 370.000,Arraial D&x27;Ajuda,Porto Seguro,BA,70m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-arraial-d-ajuda-porto-seguro-ba-1220278308,02/Oct/2023,21:16:28
Venda - casa em rua pública,3,R$ 850.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1250m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-na-praia-de-pitinga-arraial-dajuda-ba-1220278353,02/Oct/2023,21:16:28
Venda - casa em condominio fechado,4,R$ 5.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,232m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-beira-mar-arraial-d-ajuda-4-suites-condominio-pe-na-areia-1220278153,02/Oct/2023,21:16:28
Venda - casa em rua pública,4,R$ 1.800.000,Arraial D&x27;Ajuda,Porto Seguro,BA,400m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-venda-no-bairro-arraial-d-ajuda-porto-seguro-ba-1220278125,02/Oct/2023,21:16:28
Venda - casa em rua pública,2,R$ 1.100.000,Arraial D&x27;Ajuda,Porto Seguro,BA,220m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-a-70-m-da-praia-em-arraial-d-ajuda-ba-1220723278,02/Oct/2023,21:16:28
Venda - casa em rua pública,5 ou mais,R$ 2.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,700m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/vendo-casa-chacara-em-arraial-d-ajuda-bahia-1220278269,02/Oct/2023,21:16:28
Venda - casa em rua pública,5 ou mais,R$ 5.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,300m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-6-suites-vista-mar-piscina-individual-1220723320,02/Oct/2023,21:16:28
Venda - casa em rua pública,2,R$ 490.000,Arraial D&x27;Ajuda,Porto Seguro,BA,100m²,Zucotti Imoveis,10/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-individual-duas-suites-arraial-d-ajuda-ba-1220723297,02/Oct/2023,21:16:28
Venda - casa em rua pública,3,R$ 550.000,Arraial D&x27;Ajuda,Porto Seguro,BA,200m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-semi-nova-muito-boa-1220278130,02/Oct/2023,21:16:28
Venda - casa em rua pública,3,R$ 2.100.000,Arraial D&x27;Ajuda,Porto Seguro,BA,406m²,Zucotti Imoveis,09/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-individual-c-piscina-e-loja-a-frente-1220278243,02/Oct/2023,21:16:28
